N,URBANSIMX,URBANSIMY
24280,1491345.55259000000,7264413.90425000000
24281,1497794.69471000000,7264363.86084000000
24282,1497838.59953000000,7270179.78696000000
24283,1501405.14665000000,7270200.09665000000
24284,1603358.91453000000,7221441.82190000000
24285,1486916.39860000000,7300394.97784000000
24286,1500650.07185000000,7290345.67454000000
24287,1495209.16014000000,7295436.25902000000
24288,1483982.70318000000,7295372.64743000000
24289,1499410.31288000000,7299270.43693000000
24290,1503108.41808000000,7298619.64247000000
24291,1502089.75747000000,7284315.35323000000
24292,1499653.20785000000,7288754.81590000000
24293,1504926.78295000000,7291849.10593000000
24294,1503029.93481000000,7290486.97419000000
24295,1497217.88840000000,7284386.79802000000
24296,1496620.22860000000,7275355.08703000000
24297,1501639.95129000000,7275374.92589000000
24298,1483425.52301000000,7272619.55702000000
24299,1474077.94787000000,7273080.04965000000
24300,1504763.05545000000,7270139.92400000000
24301,1488787.49323000000,7285766.34445000000
24302,1483515.82278000000,7276997.06802000000
24303,1483878.78096000000,7285921.21796000000
24304,1488771.28311000000,7277931.93805000000
24305,1490173.42856000000,7277939.93512000000
24306,1488808.92799000000,7283268.82299000000
24307,1490197.02724000000,7283276.74486000000
24308,1500767.68000000000,7259008.93138000000
24309,1483542.57692000000,7259166.72721000000
24310,1497824.95473000000,7259117.57399000000
24311,1473777.11415000000,7259256.17302000000
24312,1523099.70827000000,7305100.09196000000
24313,1529220.72419000000,7319420.71712000000
24314,1493793.01317000000,7295366.86739000000
24315,1493791.10926000000,7290367.48834000000
24316,1497842.67413000000,7285513.18395000000
24318,1511276.08404000000,7308376.76523000000
24319,1511306.48555000000,7310255.99805000000
24320,1511231.66778000000,7305739.67328000000
24321,1513473.81007000000,7304825.12704000000
24322,1514481.48115000000,7305550.60335000000
24323,1514853.91735000000,7310053.50486000000
24324,1516921.72840000000,7312936.05369000000
24325,1516477.04307000000,7309472.55204000000
24326,1526844.77517000000,7312202.15231000000
24327,1519682.01934000000,7313860.75604000000
24328,1521335.00165000000,7318493.61304000000
24329,1529626.37956000000,7303558.31005000000
24330,1531180.01056000000,7326131.57289000000
24331,1525846.58395000000,7304792.77279000000
24334,1516365.73780000000,7298178.35132000000
24335,1520953.99942000000,7298269.98050000000
24336,1516400.46437000000,7300950.21463000000
24337,1523041.07235000000,7309007.99170000000
24339,1522778.56489000000,7310151.66919000000
24340,1522678.02498000000,7300914.77939000000
24341,1519078.63692000000,7287524.27526000000
24342,1519331.53331000000,7285940.52944000000
24343,1521450.05635000000,7283300.45648000000
24344,1521088.15725000000,7289887.38466000000
24345,1516498.06703000000,7291015.26997000000
24346,1497765.22530000000,7299078.13282000000
24347,1496716.06044000000,7295962.76242000000
24349,1506224.02076000000,7295795.73477000000
24350,1503717.97159000000,7297618.41162000000
24351,1500366.35599000000,7291990.19457000000
24352,1498216.31040000000,7291868.03096000000
24353,1499711.09898000000,7294638.56866000000
24354,1500168.34784000000,7296925.54349000000
24355,1495626.86022000000,7294523.79135000000
24356,1497194.95298000000,7288406.38972000000
24357,1492835.66771000000,7287109.07916000000
24358,1490199.14321000000,7289462.94440000000
24359,1488858.60171000000,7289333.35320000000
24360,1494964.66100000000,7277022.25866000000
24361,1502198.96419000000,7286025.77751000000
24363,1515094.32451000000,7295579.90616000000
24364,1520477.33961000000,7295509.82482000000
24365,1600951.16039000000,7247437.81535000000
24369,1484089.51468000000,7297048.98581000000
24370,1497802.48299000000,7263067.41189000000
24371,1497781.71383000000,7261076.25341000000
24372,1601908.13057000000,7211917.57196000000
24373,1601846.89859000000,7211852.00218000000
24374,1504344.41192000000,7259058.30840000000
24375,1500501.48608000000,7284339.47593000000
24376,1502067.08737000000,7282427.91279000000
24377,1489983.48053000000,7300363.11976000000
24378,1519299.65991000000,7317181.60262000000
24379,1520433.62134000000,7314717.08867000000
24380,1522422.45558000000,7314027.15488000000
24381,1523428.60331000000,7315572.47169000000
24383,1522981.86835000000,7311204.64350000000
24384,1520636.00640000000,7308869.40477000000
24386,1519130.97377000000,7311472.95507000000
24387,1519926.21948000000,7310156.26480000000
24390,1545780.04130000000,7305063.21312000000
24391,1595726.69819000000,7212543.93042000000
24392,1597175.18854000000,7213527.80640000000
24393,1599102.23790000000,7213450.27926000000
24394,1570897.18415000000,7177092.24146000000
24395,1575308.07116000000,7178597.64655000000
24396,1557788.79754000000,7174505.52976000000
24397,1556162.37521000000,7173180.57128000000
24398,1478991.82855000000,7272979.63090000000
24399,1477937.01571000000,7264089.72477000000
24400,1488737.07255000000,7270369.78255000000
24401,1504656.12770000000,7266349.89089000000
24402,1584410.92806000000,7248495.26282000000
24403,1529221.23511000000,7319331.26558000000
24404,1485966.33805000000,7264484.48555000000
24405,1483440.62065000000,7261799.93152000000
24406,1483409.85213000000,7267201.06918000000
24407,1473359.08732000000,7277783.91462000000
24408,1477944.96147000000,7276345.55346000000
24409,1473734.56948000000,7261341.20643000000
24410,1480680.43943000000,7275333.53567000000
24411,1493801.32750000000,7275220.17018000000
24412,1505014.00261000000,7276821.03069000000
24413,1504971.93719000000,7272935.01475000000
24414,1496695.33268000000,7279684.51101000000
24415,1490199.82104000000,7280073.05068000000
24416,1483799.40317000000,7284341.36708000000
24417,1490324.66787000000,7285754.90511000000
24420,1519092.25652000000,7291324.95526000000
24421,1519828.79490000000,7290354.44763000000
24422,1522331.60621000000,7288885.05401000000
24423,1522971.61691000000,7287610.68731000000
24424,1528100.47074000000,7278420.78987000000
24425,1528147.19724000000,7277958.77494000000
24426,1528801.80311000000,7276515.98113000000
24427,1530756.40384000000,7275593.00340000000
24428,1531370.40583000000,7274743.62675000000
24429,1531375.25422000000,7273890.78679000000
24430,1531544.62046000000,7272673.36784000000
24431,1535509.62761000000,7268187.88417000000
24432,1537041.40546000000,7266849.35081000000
24433,1580156.32907000000,7260799.39718000000
24434,1528925.96069000000,7269624.35847000000
24435,1530780.28062000000,7267807.07727000000
24436,1533889.50076000000,7267407.04019000000
24437,1526530.53527000000,7275975.09839000000
24438,1526911.50007000000,7273256.21839000000
24439,1527420.03124000000,7276670.57304000000
24440,1529029.88944000000,7279034.17581000000
24441,1530253.83851000000,7278270.58752000000
24442,1531362.25070000000,7278378.13001000000
24443,1528843.38509000000,7281429.25417000000
24444,1529621.82381000000,7281853.01446000000
24445,1531451.35522000000,7281932.55324000000
24446,1529370.98963000000,7282733.62846000000
24447,1529903.07978000000,7282817.22651000000
24448,1524286.17691000000,7284978.34488000000
24449,1533178.59334000000,7271017.53241000000
24450,1524229.37750000000,7287820.91516000000
24451,1526425.44133000000,7287305.45528000000
24452,1527326.40139000000,7287770.57233000000
24453,1525932.23392000000,7295536.06414000000
24454,1526639.33432000000,7297176.22498000000
24457,1517956.54194000000,7298182.03813000000
24458,1521403.04162000000,7297238.50153000000
24461,1526250.24837000000,7302451.92415000000
24462,1525838.95335000000,7306130.24263000000
24463,1525093.68932000000,7307198.23019000000
24464,1524927.20429000000,7307887.70385000000
24465,1526464.25352000000,7308993.03216000000
24467,1521453.17963000000,7307525.11828000000
24468,1516490.18162000000,7308806.19553000000
24469,1517809.63436000000,7308701.88248000000
24470,1525357.20163000000,7314573.51204000000
24471,1600370.52254000000,7202180.97082000000
24472,1613709.70072000000,7199546.83474000000
24473,1613586.18443000000,7200155.38392000000
24474,1610514.03318000000,7199842.71060000000
24475,1533367.67221000000,7326188.88706000000
24476,1604465.50877000000,7199348.68493000000
24477,1601137.26593000000,7205362.35340000000
24478,1602478.54523000000,7203676.33825000000
24480,1599410.77114000000,7227506.32860000000
24481,1599156.22866000000,7227724.21253000000
24482,1599644.98823000000,7227710.11760000000
24483,1599637.19978000000,7227309.01090000000
24484,1599155.25825000000,7227296.18216000000
24485,1534552.65205000000,7326110.42007000000
24486,1537896.09592000000,7326328.69526000000
24487,1537876.40764000000,7326418.00933000000
24488,1536293.77903000000,7326484.29895000000
24489,1541767.14344000000,7326306.08705000000
24490,1543048.28979000000,7326162.33323000000
24491,1545408.96530000000,7326160.79784000000
24492,1549902.69087000000,7326275.87645000000
24493,1546254.47933000000,7326371.19716000000
24494,1550856.16281000000,7326331.13826000000
24495,1551686.68738000000,7326149.35113000000
24497,1542565.05207000000,7326393.68161000000
24498,1545415.97986000000,7326045.86046000000
24499,1536790.97035000000,7326341.54600000000
24500,1542699.81261000000,7326285.86131000000
24501,1546705.30266000000,7326212.90969000000
24502,1586171.91320000000,7198436.65381000000
24503,1594105.69312000000,7226543.95334000000
24504,1586735.77400000000,7190815.80260000000
24505,1593230.90287000000,7190850.43586000000
24506,1591907.28152000000,7190844.89922000000
24507,1587922.17762000000,7190822.47815000000
24508,1597131.84872000000,7190858.34513000000
24509,1594728.08362000000,7190835.79251000000
24510,1595401.05341000000,7190835.19628000000
24511,1597116.88787000000,7189251.61921000000
24512,1598132.97450000000,7215398.38128000000
24513,1598893.02961000000,7216536.76521000000
24514,1547239.44326000000,7310544.44535000000
24515,1547582.23755000000,7310553.77178000000
24516,1547765.35486000000,7310112.42722000000
24517,1547422.72864000000,7310073.60935000000
24518,1547502.33607000000,7310339.49567000000
24519,1551839.69939000000,7306120.96286000000
24520,1551430.48991000000,7306122.31943000000
24521,1551238.16911000000,7306217.07507000000
24522,1551758.07580000000,7306208.97572000000
24523,1552068.54547000000,7306059.59419000000
24524,1551783.58345000000,7306268.10601000000
24525,1550987.19253000000,7306274.63100000000
24526,1551360.92865000000,7306037.13233000000
24527,1560806.71462000000,7300055.96657000000
24528,1560804.11509000000,7300513.08698000000
24529,1560900.86236000000,7300362.48763000000
24530,1560899.41353000000,7299968.01594000000
24531,1561011.31047000000,7300381.54859000000
24532,1560981.51878000000,7299795.21389000000
24533,1560718.73710000000,7300612.13896000000
24534,1560718.48103000000,7300025.97223000000
24535,1577404.32927000000,7282414.11016000000
24536,1577619.32465000000,7282208.88118000000
24537,1577199.08018000000,7282202.81139000000
24538,1577598.58621000000,7282610.60034000000
24539,1577211.54820000000,7282608.40536000000
24540,1577682.85857000000,7276863.71241000000
24541,1577467.98954000000,7277046.82281000000
24542,1577673.46863000000,7277217.56970000000
24543,1577245.73662000000,7277229.89132000000
24544,1577240.46340000000,7276857.51811000000
24545,1578087.41310000000,7277050.35052000000
24546,1589830.11449000000,7253125.05824000000
24547,1589376.60707000000,7253488.28871000000
24548,1589147.07851000000,7253199.30121000000
24549,1590124.34518000000,7253307.18202000000
24550,1575551.38387000000,7188492.27942000000
24551,1576267.32194000000,7189378.41628000000
24552,1576224.67731000000,7189757.88287000000
24553,1575867.95218000000,7190257.23521000000
24554,1575471.90032000000,7191202.42910000000
24555,1576819.36503000000,7190892.13753000000
24556,1576736.24479000000,7191035.71579000000
24558,1585122.26431000000,7199857.32749000000
24559,1556028.06935000000,7152035.93351000000
24560,1549535.36991000000,7162973.85285000000
24561,1552536.08301000000,7163534.73286000000
24562,1560517.67532000000,7162345.99020000000
24563,1562818.08493000000,7162320.14949000000
24564,1572250.03283000000,7175658.51445000000
24565,1569602.50252000000,7170514.74443000000
24566,1571293.07737000000,7172069.44615000000
24567,1568818.42299000000,7165597.39892000000
24568,1571829.44957000000,7177101.23690000000
24569,1586661.40924000000,7184402.98628000000
24570,1571024.26240000000,7204505.17461000000
24571,1572339.84788000000,7210541.35193000000
24572,1575949.02939000000,7213200.46595000000
24573,1570634.62172000000,7215823.47053000000
24574,1597183.20551000000,7193159.59767000000
24575,1602314.83539000000,7215901.56423000000
24576,1605494.95566000000,7215216.33802000000
24577,1605213.31332000000,7214820.11910000000
24578,1611565.75255000000,7230454.35017000000
24579,1614158.04439000000,7230733.64345000000
24580,1606083.49790000000,7229488.23913000000
24581,1598225.85831000000,7227520.85154000000
24582,1596551.18140000000,7225072.89939000000
24583,1593524.77776000000,7261693.96229000000
24584,1569612.47110000000,7281652.80946000000
24585,1561794.65182000000,7317675.21155000000
24587,1515170.53763000000,7306611.10953000000
24588,1531235.51716000000,7326212.20737000000
24589,1531456.07216000000,7326071.07662000000
24590,1531828.84100000000,7326093.36129000000
24591,1531747.82439000000,7326146.64377000000
24592,1531385.56391000000,7326133.98180000000
24593,1531379.49157000000,7325966.76965000000
24594,1531987.13129000000,7326013.64761000000
24595,1531766.57077000000,7326273.56692000000
24596,1531661.15928000000,7327959.96177000000
24597,1567724.98270000000,7292886.19654000000
24598,1549848.21454000000,7306194.63815000000
24599,1551825.93351000000,7300397.90029000000
24602,1555090.56143000000,7298323.50362000000
24603,1556323.41639000000,7297754.94864000000
24604,1564014.70422000000,7294444.76547000000
24605,1567337.80316000000,7293134.51917000000
24606,1551021.11681000000,7303704.61100000000
24608,1561715.61490000000,7295881.91325000000
24609,1570492.40710000000,7290304.31461000000
24610,1567477.70433000000,7286066.63373000000
24611,1570790.98761000000,7281998.46242000000
24612,1575227.44047000000,7278456.00749000000
24613,1570508.80998000000,7318438.06305000000
24614,1569548.44876000000,7316943.19396000000
24615,1586297.73555000000,7259657.40974000000
24616,1588556.59952000000,7266318.16549000000
24617,1581890.11156000000,7271748.74930000000
24618,1580576.84477000000,7273093.03082000000
24619,1581875.05784000000,7274406.02655000000
24620,1584793.95175000000,7274330.39947000000
24621,1580548.23291000000,7275427.66087000000
24622,1580516.22322000000,7278361.33312000000
24623,1580470.67061000000,7280987.72157000000
24624,1580409.10650000000,7283706.18506000000
24625,1580424.97717000000,7286332.92731000000
24626,1583064.88333000000,7292123.47853000000
24627,1562825.40415000000,7161017.06900000000
24628,1559286.24257000000,7158799.77402000000
24629,1579096.44311000000,7183243.27434000000
24630,1571638.42923000000,7181489.09477000000
24631,1590223.84827000000,7187029.30647000000
24632,1592446.42818000000,7187118.46251000000
24633,1594734.44869000000,7189175.48107000000
24634,1594023.68212000000,7192668.22032000000
24635,1602633.99878000000,7206886.23310000000
24636,1598288.48275000000,7213463.96282000000
24637,1594142.64415000000,7208080.58328000000
24638,1594150.99125000000,7206598.61535000000
24639,1594918.63049000000,7205936.76755000000
24640,1593229.63619000000,7205287.14336000000
24642,1616034.40573000000,7222819.73027000000
24643,1613441.85127000000,7229448.72330000000
24644,1611306.35845000000,7214623.74157000000
24645,1600632.58196000000,7226259.13495000000
24646,1607437.27991000000,7233937.62757000000
24647,1608484.86318000000,7233943.53571000000
24648,1607476.64891000000,7231484.82979000000
24649,1607498.54657000000,7227601.00867000000
24650,1604662.22439000000,7232133.31688000000
24651,1580936.54387000000,7248595.40650000000
24652,1579788.92846000000,7258585.24354000000
24653,1574680.53504000000,7274380.57323000000
24655,1571568.36374000000,7277001.42138000000
24656,1569964.01592000000,7277011.26706000000
24658,1569815.94321000000,7280587.74549000000
24659,1570106.43192000000,7274431.29795000000
24660,1569928.91506000000,7278697.51748000000
24662,1568023.30511000000,7288792.12243000000
24663,1573102.45034000000,7282400.24062000000
24664,1558146.98200000000,7296957.78992000000
24665,1529689.62875000000,7306004.28604000000
24666,1562459.82525000000,7311541.02267000000
24667,1565683.52288000000,7320189.20173000000
24668,1601464.59952000000,7203909.26881000000
24669,1613153.01214000000,7201676.77855000000
24670,1594225.17282000000,7210816.40042000000
24671,1594246.31233000000,7209630.81384000000
24672,1596564.14388000000,7222599.25062000000
24673,1618398.06922000000,7213578.86782000000
24674,1622384.19855000000,7217539.79263000000
24675,1622464.69034000000,7210946.48591000000
24676,1618354.07297000000,7221392.54609000000
24677,1615805.19353000000,7210890.13157000000
24678,1615761.33059000000,7216167.40192000000
24679,1572534.85866000000,7274866.82468000000
24680,1560072.79088000000,7173168.17682000000
24681,1562750.54739000000,7173169.84407000000
24682,1581232.07675000000,7204568.87221000000
24683,1581284.93750000000,7210584.41950000000
24685,1575993.78789000000,7221209.74374000000
24686,1581998.30926000000,7219987.28848000000
24687,1580572.21359000000,7221598.73866000000
24688,1580474.32571000000,7219898.91480000000
24689,1580009.72470000000,7219867.24795000000
24690,1579014.71547000000,7221197.74405000000
24691,1582397.34314000000,7215897.42218000000
24692,1582585.94328000000,7213223.42879000000
24693,1584841.78099000000,7210633.38702000000
24694,1592912.58755000000,7213578.94115000000
24695,1591801.98384000000,7219933.75534000000
24696,1591822.45202000000,7216303.12000000000
24698,1580853.86303000000,7220356.78672000000
24699,1579215.04905000000,7223788.96700000000
24700,1584772.99516000000,7219923.16261000000
24701,1590187.27066000000,7219893.05482000000
24702,1592897.19996000000,7216309.17804000000
24703,1584658.10403000000,7222691.81520000000
24704,1585439.09902000000,7222667.30145000000
24705,1585461.86795000000,7226520.48177000000
24706,1581270.10200000000,7213216.01019000000
24707,1581271.17624000000,7207894.83035000000
24708,1585247.51460000000,7207917.23778000000
24709,1587057.28743000000,7208176.34933000000
24710,1582302.09933000000,7204574.90074000000
24711,1582159.86878000000,7199857.11606000000
24712,1582116.24035000000,7204197.90066000000
24713,1589042.07395000000,7204581.94233000000
24714,1559789.71147000000,7205172.26961000000
24715,1602310.68843000000,7219506.15110000000
24716,1580910.76678000000,7251243.32798000000
24717,1583790.54681000000,7251204.08786000000
24718,1585985.45144000000,7248084.90890000000
24719,1581794.31458000000,7247836.61583000000
24720,1583812.68984000000,7248372.09397000000
24721,1590812.62802000000,7248367.21252000000
24722,1581918.83983000000,7257090.84095000000
24723,1581480.73106000000,7256309.31640000000
24724,1580909.47467000000,7252541.62678000000
24725,1580426.87930000000,7253971.18237000000
24726,1581014.05517000000,7260866.19511000000
24727,1584050.15206000000,7257165.87244000000
24728,1596464.16237000000,7249646.67120000000
24729,1597791.50191000000,7249637.78382000000
24730,1597801.00065000000,7248519.10221000000
24731,1598610.74202000000,7248509.21616000000
24732,1599473.60296000000,7246793.34888000000
24733,1597809.12434000000,7247226.15829000000
24734,1597037.73384000000,7249633.52548000000
24735,1604886.32467000000,7247070.09977000000
24736,1604489.75157000000,7247067.49444000000
24737,1604097.37027000000,7247412.31982000000
24738,1603411.81701000000,7257590.88124000000
24739,1601904.83812000000,7259242.72077000000
24740,1592874.69265000000,7274303.85900000000
24741,1592859.11012000000,7275896.79146000000
24742,1602835.87720000000,7249671.82911000000
24743,1604671.42566000000,7247549.83304000000
24744,1604496.41098000000,7247595.45385000000
24745,1603867.98670000000,7248477.47620000000
24746,1602640.73136000000,7250812.24509000000
24747,1601875.08368000000,7249660.73507000000
24748,1603388.74529000000,7247422.77865000000
24749,1575369.84340000000,7290324.06649000000
24750,1577737.96648000000,7288991.76335000000
24751,1588526.33447000000,7291483.66240000000
24752,1571643.62885000000,7182770.63980000000
24753,1573727.45913000000,7182745.72044000000
24754,1574962.88781000000,7182752.67019000000
24755,1569109.89057000000,7179515.35084000000
24756,1570044.93795000000,7178555.55682000000
24757,1590479.63768000000,7181317.74224000000
24758,1592046.03067000000,7181304.48747000000
24759,1565735.09645000000,7299100.13101000000
24760,1564898.64388000000,7301282.28540000000
24761,1561800.80878000000,7301551.35398000000
24762,1552992.83033000000,7299312.91567000000
24764,1550819.90351000000,7304669.82401000000
24765,1556437.16627000000,7301139.07971000000
24766,1553043.40393000000,7301563.48786000000
24767,1554756.97942000000,7301192.90867000000
24768,1551793.22121000000,7301548.84796000000
24769,1551339.93029000000,7304663.41916000000
24770,1549050.40197000000,7304679.32885000000
24772,1611543.70244000000,7228434.94723000000
24773,1560846.24212000000,7296242.42118000000
24774,1552265.97434000000,7299694.02700000000
24775,1556409.19078000000,7299692.88360000000
24776,1558154.83965000000,7299723.84627000000
24777,1559446.39683000000,7298216.78624000000
24778,1559701.92412000000,7296601.24280000000
24779,1575926.14444000000,7271022.32785000000
24781,1550137.86569000000,7151688.94506000000
24782,1550992.45230000000,7156581.01508000000
24783,1551753.99029000000,7157423.93668000000
24784,1552895.31191000000,7157603.85919000000
24785,1553649.88289000000,7157130.93615000000
24786,1554806.53692000000,7157137.43143000000
24787,1555296.25933000000,7161787.39845000000
24788,1554845.93146000000,7159910.40710000000
24789,1556773.10588000000,7157134.01510000000
24790,1551992.84945000000,7159064.70274000000
24791,1553216.30939000000,7160085.62654000000
24792,1550049.66626000000,7157096.25854000000
24793,1548297.77987000000,7154957.02269000000
24794,1548268.72711000000,7152386.96191000000
24795,1550893.50101000000,7153601.82532000000
24796,1545021.98308000000,7158257.32797000000
24797,1553677.19964000000,7165557.95350000000
24798,1554880.13461000000,7167201.60876000000
24799,1558042.83323000000,7170472.76489000000
24800,1599061.17471000000,7216042.04281000000
24801,1599090.17524000000,7216046.08402000000
24802,1598670.96480000000,7215438.78363000000
24803,1598386.09407000000,7215186.23521000000
24804,1598191.90524000000,7214983.45733000000
24805,1598676.86069000000,7215411.67222000000
24806,1596099.03948000000,7213515.38185000000
24807,1596057.01992000000,7213419.36276000000
24808,1592660.77468000000,7210162.00951000000
24809,1592702.38201000000,7210167.14230000000
24810,1590705.49477000000,7208135.31219000000
24811,1590691.17266000000,7208069.10348000000
24812,1589077.11860000000,7206517.03504000000
24813,1589102.15934000000,7206495.76252000000
24814,1591731.13364000000,7209106.07005000000
24815,1591049.68625000000,7208515.91266000000
24816,1591713.90707000000,7209120.66811000000
24817,1591068.41804000000,7208504.06809000000
24818,1587347.70865000000,7204645.96528000000
24819,1587372.66379000000,7204639.88255000000
24820,1584457.10898000000,7200692.33735000000
24821,1584734.65859000000,7201031.89275000000
24822,1583782.92042000000,7199835.25800000000
24823,1583612.43312000000,7199551.21000000000
24824,1583633.41260000000,7199540.85515000000
24825,1583755.43908000000,7199852.87590000000
24826,1580112.99220000000,7195333.55524000000
24827,1580050.31507000000,7195195.32695000000
24828,1578765.93128000000,7193606.69312000000
24829,1578742.30456000000,7193513.40272000000
24830,1576436.49251000000,7190552.34588000000
24831,1576172.25360000000,7190101.26817000000
24832,1574935.05987000000,7188522.81850000000
24833,1574845.88482000000,7188364.48578000000
24834,1568767.38221000000,7180733.15671000000
24835,1569242.31277000000,7181297.50560000000
24836,1568655.46001000000,7180502.58326000000
24837,1568680.27416000000,7180485.03488000000
24838,1568742.50531000000,7180743.62958000000
24839,1567779.43931000000,7282072.16497000000
24840,1566256.11765000000,7281580.08811000000
24841,1566292.92230000000,7281536.42869000000
24846,1566913.28876000000,7170725.49211000000
24847,1566798.29662000000,7170420.61313000000
24856,1575580.54918000000,7196003.34095000000
24857,1575904.56723000000,7194440.39346000000
24858,1588101.71434000000,7178652.35614000000
24859,1586668.40692000000,7181170.68200000000
24860,1585444.72523000000,7181918.71695000000
24861,1589648.74390000000,7178689.97153000000
24862,1564719.76929000000,7170507.56831000000
24863,1562810.15539000000,7168677.66739000000
24864,1599109.45181000000,7212515.51620000000
24865,1599110.66028000000,7210626.03036000000
24866,1599130.34326000000,7211701.58679000000
24867,1599116.00785000000,7209676.61427000000
24868,1599119.36486000000,7208042.59682000000
24869,1589033.88497000000,7210859.44898000000
24872,1595669.20057000000,7216304.81732000000
24873,1595648.83692000000,7214786.41802000000
24874,1591416.65501000000,7210324.16893000000
24877,1592405.90176000000,7210820.43057000000
24878,1583502.26040000000,7204581.66217000000
24879,1582140.55610000000,7202448.41082000000
24882,1589536.44795000000,7208926.84993000000
24883,1590148.84109000000,7208151.60089000000
24884,1597173.78690000000,7216306.34833000000
24885,1587496.24793000000,7216298.15956000000
24887,1591776.96013000000,7224469.16637000000
24888,1590192.46916000000,7216297.09101000000
24889,1605044.48425000000,7218832.94303000000
24890,1604643.17623000000,7215777.28609000000
24891,1606844.90473000000,7210771.87696000000
24892,1607319.49246000000,7213733.44069000000
24893,1613238.00301000000,7206025.28255000000
24894,1609119.97098000000,7205477.82551000000
24895,1613053.13659000000,7205471.04097000000
24896,1611086.50176000000,7205474.43338000000
24897,1603279.88854000000,7224781.61037000000
24898,1600679.85977000000,7232259.91219000000
24899,1600656.19391000000,7234909.54877000000
24900,1603253.25095000000,7229505.94022000000
24901,1593656.64031000000,7246349.00272000000
24902,1597236.10059000000,7257288.20160000000
24903,1597238.66607000000,7257741.49842000000
24904,1584778.67485000000,7263751.92246000000
24909,1577590.82791000000,7272057.22250000000
24910,1545740.16264000000,7301861.27046000000
24911,1547669.25279000000,7301812.63575000000
24912,1546279.52411000000,7326295.68285000000
24913,1550726.15197000000,7326199.61239000000
24914,1551049.71102000000,7326255.43286000000
24915,1558026.10637000000,7326221.00351000000
24916,1558290.03134000000,7326087.57103000000
24917,1558586.42761000000,7326176.96992000000
24918,1558309.69616000000,7326182.13915000000
24919,1557978.58497000000,7326281.45430000000
24920,1556325.22222000000,7326339.49593000000
24921,1555819.66597000000,7326275.89149000000
24922,1555651.34819000000,7326207.46319000000
24923,1527112.29998000000,7331216.56577000000
24924,1526914.43491000000,7331258.22901000000
24925,1528725.56282000000,7331441.82075000000
24926,1530425.52637000000,7327446.70719000000
24927,1528537.85492000000,7329611.55134000000
24928,1527398.55861000000,7330280.10851000000
24933,1533982.23727000000,7319321.59354000000
24934,1533502.19525000000,7319195.93438000000
24935,1533843.78610000000,7319496.68985000000
24936,1524492.82101000000,7319603.80652000000
24937,1524505.66271000000,7319303.48694000000
24938,1523482.37431000000,7319424.37748000000
24939,1523468.68685000000,7319500.50098000000
24944,1518768.15028000000,7310037.17859000000
24945,1518055.77538000000,7309692.94845000000
24946,1516765.63341000000,7309433.00920000000
24947,1514783.12590000000,7309008.89222000000
24948,1513069.38678000000,7308665.37423000000
24949,1510333.27578000000,7308097.01041000000
24950,1507931.68478000000,7307611.26837000000
24954,1517038.47940000000,7309433.78164000000
24955,1514713.39348000000,7308938.35854000000
24956,1513017.07493000000,7308588.34531000000
24958,1510053.98996000000,7307970.37894000000
24959,1506560.59632000000,7307478.55472000000
24960,1507951.93962000000,7307537.01962000000
24961,1506442.68113000000,7307551.74122000000
24962,1503176.06475000000,7307432.45828000000
24963,1499434.19091000000,7306364.72974000000
24964,1503206.89436000000,7307358.30945000000
24965,1502515.90368000000,7307247.31356000000
24975,1495343.69281000000,7304900.68807000000
24982,1495547.93976000000,7295539.19480000000
24997,1498655.18855000000,7292613.05552000000
24998,1499019.84812000000,7293274.19435000000
25001,1501305.43701000000,7280346.91067000000
25002,1602050.91271000000,7215407.07035000000
25003,1602256.00299000000,7220605.00718000000
25004,1601829.16892000000,7220335.89257000000
25005,1601863.95587000000,7219899.65582000000
25006,1609117.70403000000,7206260.80620000000
25007,1606635.73673000000,7208973.92357000000
25008,1606859.50621000000,7209434.98820000000
25009,1496096.85102000000,7305518.89883000000
25010,1588231.53413000000,7186862.19796000000
25011,1578644.18629000000,7213209.02102000000
25012,1578961.47147000000,7215892.35628000000
25013,1596581.80302000000,7229898.82533000000
25014,1518779.95589000000,7311622.62823000000
25015,1519380.48766000000,7309669.68347000000
25016,1519652.49965000000,7307655.68748000000
25017,1519613.60437000000,7306131.89640000000
25018,1519035.65384000000,7302588.15186000000
25019,1519121.70090000000,7302567.16106000000
25020,1519678.83652000000,7306146.78371000000
25021,1519734.48626000000,7307638.60789000000
25022,1519446.47590000000,7309691.02958000000
25023,1518850.57296000000,7311649.01608000000
25024,1518072.06160000000,7309640.28936000000
25025,1518745.45975000000,7300739.06071000000
25026,1518820.76615000000,7300718.00860000000
25027,1518709.97344000000,7299428.46918000000
25028,1496074.69271000000,7305171.66436000000
25029,1499674.35147000000,7306340.51848000000
25030,1494243.61105000000,7304674.96621000000
25031,1492933.43158000000,7303954.46163000000
25032,1518774.96817000000,7299332.17197000000
25033,1491113.77953000000,7302977.58117000000
25034,1489289.29477000000,7302027.13908000000
25035,1491299.42028000000,7302724.82453000000
25036,1488770.73768000000,7301698.55429000000
25037,1487970.21375000000,7301065.03355000000
25051,1502580.77247000000,7290393.46265000000
25059,1518875.36004000000,7296704.94642000000
25060,1488828.89727000000,7290430.17727000000
25061,1507983.15038000000,7291999.13161000000
25062,1508124.58682000000,7288724.22577000000
25063,1512703.86363000000,7288787.17006000000
25064,1512917.65014000000,7290053.00890000000
25065,1511738.49780000000,7292280.85688000000
25066,1512073.73623000000,7293792.94780000000
