parcel_id,redev_friction
15010,100
14032,100
14780,100
14849,100
14900,100
15232,100
14986,100
15097,100
3148,100
3306,100
11700,100
11711,100
3214,100
3130,100
11619,100
11631,100
12349,100
15753,100
15722,100
16356,100
16348,100
16316,100
16191,100
12763,100
12796,100
13124,100
13201,100
13202,100
13271,100
16040,100
17381,100
15558,100
15589,100
15924,100
15730,100
15659,100
18704,100
16155,100
17672,100
17889,100
17844,100
17491,100
18256,100
18098,100
75691,100
75587,100
16505,100
16627,100
17463,100
17576,100
20392,100
16406,100
16450,100
16568,100
16431,100
16768,100
16772,100
16859,100
16879,100
16914,100
16921,100
17004,100
17044,100
17212,100
18017,100
17945,100
17924,100
20221,100
20018,100
19677,100
20164,100
19926,100
19697,100
19668,100
19492,100
19369,100
19374,100
19771,100
19811,100
19591,100
19575,100
19466,100
75108,100
76041,100
75053,100
76322,100
72791,100
75211,100
76910,100
76943,100
76935,100
76513,100
76569,100
82979,100
83023,100
83118,100
84752,100
82932,100
83037,100
83162,100
73654,100
73694,100
73645,100
73867,100
73547,100
73552,100
73559,100
73745,100
73772,100
73819,100
73843,100
73850,100
73857,100
74061,100
74032,100
74078,100
74104,100
74115,100
74127,100
74158,100
74250,100
74450,100
75448,100
75495,100
75913,100
75301,100
82241,100
82237,100
75827,100
82504,100
77885,100
77889,100
78080,100
78106,100
73408,100
77976,100
78114,100
78234,100
78303,100
78333,100
80415,100
79231,100
80434,100
80436,100
79263,100
79012,100
79933,100
80437,100
80014,100
79976,100
79978,100
77367,100
77601,100
77617,100
77641,100
77547,100
77561,100
77710,100
80142,100
80185,100
80224,100
80344,100
80390,100
79908,100
79913,100
79927,100
80606,100
79473,100
79517,100
79379,100
78683,100
78890,100
78913,100
79073,100
79120,100
84832,100
85332,100
85337,100
14782,100
14587,100
14690,100
20513,100
14741,100
15502,100
14245,100
20612,100
20690,100
18892,100
20841,100
14627,100
21259,100
21123,100
21160,100
21291,100
78484,100
78472,100
78628,100
79546,100
77393,100
77068,100
77081,100
77147,100
79365,100
20552,100
14569,100
85400,100
20643,100
14119,100
78233,100
12146,100
11986,100
11992,100
11997,100
11959,100
11975,100
18809,100
18515,100
18699,100
18428,100
18599,100
18590,100
18724,100
18439,100
18710,100
18927,100
19305,100
19316,100
19225,100
74861,100
74746,100
74536,100
74544,100
74554,100
74566,100
74939,100
74692,100
76667,100
76313,100
76764,100
76866,100
76878,100
76727,100
76200,100
76229,100
74475,100
74292,100
82344,100
82681,100
82160,100
80884,100
80905,100
14101,100
14320,100
14409,100
14481,100
14444,100
14452,100
14991,100
14765,100
14060,100
14802,100
14863,100
15230,100
15070,100
3179,100
3300,100
11768,100
3216,100
11491,100
11497,100
12271,100
12194,100
12248,100
12033,100
12045,100
16175,100
16656,100
16193,100
16181,100
16182,100
16230,100
16258,100
12908,100
12882,100
12932,100
13121,100
13163,100
13216,100
13215,100
12680,100
12682,100
15163,100
16076,100
15993,100
15226,100
15769,100
15134,100
18558,100
15541,100
18309,100
15881,100
15741,100
18349,100
15939,100
15842,100
15961,100
15986,100
17708,100
17743,100
17507,100
18184,100
18187,100
18220,100
18149,100
17556,100
17560,100
16358,100
16388,100
16587,100
16522,100
16778,100
16808,100
16819,100
16860,100
17073,100
17241,100
17223,100
17959,100
20323,100
20440,100
20455,100
20391,100
20431,100
20013,100
20015,100
20368,100
20286,100
19683,100
19900,100
19930,100
19933,100
20146,100
19913,100
19747,100
19870,100
19385,100
19400,100
19561,100
19565,100
75124,100
82951,100
83012,100
83015,100
20831,100
75104,100
76401,100
75204,100
76383,100
76907,100
72960,100
76589,100
76594,100
73441,100
82911,100
82883,100
82899,100
83135,100
83041,100
83053,100
83054,100
82992,100
83070,100
73678,100
73681,100
73450,100
74021,100
73690,100
73229,100
74324,100
73589,100
73532,100
73793,100
73813,100
74036,100
74194,100
74453,100
74427,100
75719,100
75498,100
75578,100
75581,100
75981,100
75275,100
82266,100
82147,100
75814,100
75819,100
75843,100
82534,100
77894,100
77831,100
77905,100
77925,100
78002,100
73403,100
72739,100
78854,100
80424,100
79300,100
79330,100
78873,100
80468,100
80672,100
77386,100
78748,100
77740,100
77757,100
79748,100
79751,100
79972,100
80056,100
80062,100
80070,100
80158,100
80175,100
79524,100
79918,100
79460,100
78731,100
79377,100
78656,100
79090,100
79118,100
79152,100
79196,100
79205,100
79429,100
79440,100
85364,100
83413,100
84889,100
84893,100
84852,100
84862,100
85331,100
85339,100
84897,100
15058,100
14711,100
15632,100
15626,100
20589,100
14125,100
15571,100
20688,100
20710,100
73291,100
21423,100
73221,100
73261,100
20467,100
20648,100
20997,100
20544,100
21207,100
77309,100
78352,100
78363,100
78424,100
78498,100
77532,100
79564,100
77230,100
77279,100
77072,100
20480,100
20812,100
21130,100
20622,100
20850,100
20554,100
15638,100
15508,100
15621,100
14382,100
20517,100
76584,100
12696,100
11933,100
12016,100
74793,100
18745,100
18494,100
18491,100
18540,100
16676,100
17103,100
17114,100
19244,100
19196,100
18880,100
19300,100
19033,100
19169,100
19311,100
19623,100
19343,100
74858,100
74876,100
74904,100
74739,100
74749,100
74947,100
74679,100
74694,100
76657,100
76677,100
76292,100
76272,100
76778,100
82396,100
82444,100
82448,100
80935,100
76283,100
76716,100
76265,100
76153,100
76181,100
76192,100
82679,100
15340,100
14558,100
14520,100
15384,100
14524,100
14152,100
14297,100
15498,100
15279,100
14993,100
3267,100
11732,100
11728,100
11797,100
3310,100
3305,100
11720,100
11585,100
11649,100
11672,100
15513,100
15527,100
12719,100
12057,100
12093,100
12256,100
12034,100
15413,100
11844,100
676,100
16288,100
16673,100
16712,100
12905,100
12907,100
12823,100
12859,100
12894,100
12940,100
12968,100
13051,100
13059,100
13118,100
13130,100
13139,100
13145,100
13155,100
13160,100
13166,100
13185,100
12754,100
13241,100
13244,100
15786,100
17614,100
16063,100
16038,100
15890,100
15867,100
15698,100
15675,100
15656,100
16062,100
15960,100
16163,100
17699,100
17720,100
17869,100
17445,100
17806,100
17909,100
17999,100
17569,100
17585,100
16466,100
16619,100
16362,100
16390,100
17420,100
16887,100
16889,100
16897,100
17040,100
17224,100
17227,100
19989,100
20445,100
20426,100
20354,100
21179,100
20913,100
20266,100
20060,100
19735,100
19647,100
19784,100
19503,100
19598,100
19465,100
76075,100
21413,100
75002,100
76321,100
76366,100
75164,100
72294,100
76425,100
76913,100
76932,100
76933,100
76586,100
76492,100
76478,100
76541,100
76610,100
82952,100
82972,100
76785,100
76848,100
76978,100
82886,100
83090,100
73665,100
73493,100
73516,100
74019,100
74022,100
74346,100
73582,100
73828,100
73944,100
74275,100
74160,100
74176,100
74233,100
75730,100
75753,100
75767,100
75772,100
75808,100
75997,100
82657,100
82673,100
75832,100
78016,100
73394,100
73404,100
77984,100
78328,100
78206,100
73985,100
78305,100
79242,100
79246,100
80381,100
79357,100
80009,100
80643,100
77377,100
77382,100
77637,100
77773,100
77684,100
77725,100
79709,100
79963,100
80041,100
80025,100
80129,100
80202,100
80313,100
79732,100
79482,100
79052,100
79156,100
79190,100
79177,100
79179,100
79592,100
78799,100
85310,100
85311,100
84815,100
14593,100
21436,100
14261,100
73233,100
73202,100
21042,100
21153,100
78361,100
78407,100
78429,100
78435,100
77493,100
77527,100
77438,100
77452,100
77045,100
77236,100
77150,100
77155,100
77192,100
77629,100
21028,100
21167,100
15566,100
14363,100
15111,100
14842,100
18985,100
19151,100
19295,100
11952,100
18798,100
18501,100
18784,100
18391,100
17091,100
19242,100
19250,100
18944,100
19122,100
19142,100
19150,100
74741,100
74927,100
76706,100
76651,100
76682,100
76756,100
76770,100
76725,100
76736,100
76136,100
76150,100
76167,100
76191,100
75374,100
74299,100
82413,100
82702,100
82436,100
80956,100
82464,100
80499,100
80505,100
80554,100
80899,100
15387,100
15366,100
14571,100
14496,100
14180,100
14295,100
14298,100
15453,100
14988,100
14858,100
15046,100
3161,100
15209,100
15106,100
12123,100
3351,100
11489,100
11611,100
11637,100
12737,100
15223,100
12201,100
12241,100
12733,100
16174,100
16729,100
16206,100
16173,100
16235,100
16238,100
12785,100
12912,100
12960,100
13110,100
13217,100
12836,100
16140,100
15601,100
16009,100
15693,100
15542,100
17371,100
16051,100
18914,100
17819,100
19001,100
17456,100
17778,100
18139,100
19357,100
18203,100
18205,100
17527,100
17400,100
17462,100
16585,100
16771,100
17254,100
19988,100
20406,100
20358,100
19322,100
19326,100
20057,100
19449,100
19521,100
19547,100
19558,100
76535,100
75075,100
76034,100
75046,100
75064,100
75065,100
74999,100
75040,100
75089,100
76343,100
72752,100
76453,100
76457,100
82925,100
82892,100
84753,100
76836,100
76977,100
83169,100
73668,100
73487,100
73354,100
73379,100
73605,100
73536,100
73827,100
73930,100
75576,100
75950,100
82154,100
82206,100
82209,100
82215,100
82226,100
82282,100
75823,100
82495,100
82538,100
77919,100
77981,100
73405,100
78204,100
78763,100
78789,100
78299,100
78270,100
78190,100
78216,100
78227,100
79314,100
79224,100
80488,100
80691,100
77688,100
77730,100
78539,100
78562,100
77814,100
77825,100
80198,100
80219,100
80271,100
78981,100
79443,100
79741,100
79720,100
80620,100
79469,100
78646,100
78895,100
79596,100
79427,100
85368,100
84813,100
14193,100
14198,100
20551,100
14698,100
15612,100
15084,100
14630,100
15407,100
15429,100
21310,100
18872,100
20815,100
21216,100
21176,100
20549,100
21275,100
78636,100
79557,100
77074,100
77105,100
77166,100
14084,100
20687,100
20567,100
73039,100
21053,100
77092,100
14892,100
75507,100
84900,100
84854,100
77033,100
14968,100
11993,100
11929,100
11956,100
11561,100
11563,100
11580,100
18359,100
18526,100
18717,100
18721,100
18727,100
18769,100
18759,100
17336,100
17151,100
17324,100
17340,100
17264,100
74819,100
74872,100
74920,100
74756,100
17313,100
18898,100
18906,100
19085,100
19157,100
19158,100
19308,100
19621,100
74777,100
74787,100
73295,100
74926,100
74571,100
74577,100
76702,100
76862,100
76129,100
76133,100
76144,100
76165,100
75235,100
75559,100
82704,100
75868,100
75870,100
82404,100
80525,100
82186,100
80543,100
80547,100
80889,100
14548,100
14542,100
14445,100
14470,100
14155,100
15123,100
14744,100
14758,100
15451,100
14909,100
11843,100
3263,100
11814,100
3314,100
11505,100
11687,100
11488,100
11603,100
11613,100
11628,100
11650,100
15525,100
12729,100
12736,100
16345,100
16293,100
16329,100
16265,100
16309,100
16331,100
12866,100
12901,100
12986,100
13045,100
13076,100
13077,100
13104,100
13220,100
12637,100
15354,100
15206,100
15131,100
15885,100
15871,100
15740,100
15749,100
18348,100
15665,100
18941,100
15969,100
17741,100
18994,100
17440,100
17795,100
17598,100
19098,100
18189,100
18034,100
18095,100
18005,100
16632,100
17407,100
17467,100
16549,100
16557,100
16558,100
16594,100
16419,100
16429,100
17418,100
16759,100
16829,100
16880,100
17030,100
17346,100
17351,100
18038,100
20385,100
20885,100
20350,100
20252,100
20067,100
20093,100
20151,100
19739,100
19759,100
82123,100
19717,100
19722,100
19495,100
19816,100
19819,100
19373,100
19894,100
19790,100
19796,100
19508,100
19454,100
76015,100
75093,100
76380,100
76422,100
76883,100
76915,100
76918,100
76527,100
73091,100
82982,100
83099,100
83122,100
83003,100
82946,100
76995,100
82851,100
73433,100
74024,100
73647,100
74338,100
73695,100
74226,100
73588,100
73594,100
73527,100
73538,100
73757,100
73797,100
74276,100
74278,100
74177,100
74385,100
74359,100
74413,100
75701,100
75441,100
75496,100
75758,100
75794,100
75914,100
75952,100
76001,100
75567,100
75305,100
75664,100
75680,100
82524,100
75643,100
75651,100
75810,100
77901,100
78076,100
78027,100
78762,100
78846,100
78311,100
78242,100
78192,100
78964,100
79335,100
79339,100
75613,100
77371,100
77610,100
77324,100
77328,100
78162,100
80055,100
80111,100
80114,100
80140,100
80242,100
80352,100
79738,100
80595,100
78672,100
78722,100
78616,100
79147,100
79158,100
79585,100
84934,100
84865,100
14228,100
15577,100
20585,100
15096,100
15438,100
14750,100
20685,100
20706,100
14093,100
20486,100
20490,100
20954,100
20905,100
21157,100
77520,100
78525,100
77540,100
77496,100
77425,100
78362,100
78500,100
78452,100
77418,100
77104,100
77115,100
77204,100
20563,100
20746,100
85340,100
14280,100
15394,100
15408,100
20618,100
14092,100
20500,100
15639,100
20751,100
20649,100
20803,100
20510,100
21233,100
73222,100
21280,100
21190,100
21016,100
21181,100
21339,100
20565,100
21219,100
21210,100
78473,100
77301,100
78417,100
77442,100
77061,100
77076,100
78584,100
77271,100
77136,100
77167,100
85386,100
20598,100
18748,100
17303,100
74097,100
17310,100
11823,100
18327,100
18929,100
18760,100
18435,100
18335,100
18395,100
18926,100
16698,100
17125,100
19073,100
19635,100
74517,100
74942,100
74639,100
74690,100
76753,100
76134,100
74203,100
75884,100
75897,100
82298,100
82388,100
82393,100
82406,100
82449,100
80521,100
80553,100
14549,100
14461,100
14774,100
15493,100
14955,100
14867,100
15242,100
3160,100
3255,100
11804,100
3299,100
16327,100
16254,100
12756,100
3341,100
11669,100
11683,100
11882,100
12104,100
12118,100
12200,100
12718,100
12069,100
12095,100
16177,100
12860,100
12936,100
12964,100
13135,100
13194,100
12801,100
12645,100
12672,100
12675,100
13231,100
15198,100
15358,100
15644,100
16074,100
15989,100
15133,100
15798,100
17666,100
15578,100
15581,100
15823,100
73918,100
15880,100
17368,100
17370,100
15709,100
16043,100
16059,100
17620,100
17623,100
15792,100
17727,100
17745,100
17450,100
17774,100
17753,100
18259,100
18172,100
18140,100
18201,100
19429,100
18224,100
17521,100
17542,100
17461,100
16502,100
16552,100
16427,100
16745,100
16850,100
16995,100
17020,100
17057,100
17216,100
17956,100
17993,100
17194,100
18063,100
18070,100
20022,100
20025,100
20884,100
21183,100
20912,100
20727,100
19682,100
19837,100
20212,100
20058,100
19420,100
19426,100
19762,100
19808,100
19453,100
21451,100
76452,100
76341,100
75131,100
75158,100
76892,100
76931,100
72920,100
76500,100
82953,100
82956,100
82917,100
83097,100
82940,100
76971,100
77011,100
83081,100
83086,100
73414,100
73507,100
74223,100
73775,100
73833,100
74272,100
74461,100
74435,100
74444,100
74367,100
75684,100
75604,100
75738,100
75755,100
75915,100
75953,100
75977,100
75988,100
75274,100
75295,100
82659,100
82653,100
75678,100
82190,100
82527,100
82528,100
75656,100
75657,100
75841,100
82519,100
77844,100
77878,100
77890,100
78013,100
78049,100
78843,100
78209,100
78240,100
78173,100
78189,100
78217,100
78865,100
78868,100
80441,100
81893,100
78946,100
79213,100
79247,100
79306,100
78997,100
79932,100
75614,100
80675,100
77342,100
77690,100
77702,100
77723,100
77729,100
78537,100
78547,100
77817,100
80068,100
80293,100
79904,100
79496,100
78666,100
79409,100
78918,100
79047,100
79096,100
79183,100
84935,100
84833,100
84882,100
18369,100
15552,100
21302,100
77127,100
14727,100
20750,100
85379,100
85389,100
85399,100
20630,100
14540,100
21366,100
15241,100
11982,100
11938,100
11948,100
12610,100
18569,100
18495,100
18545,100
18597,100
18604,100
18728,100
18618,100
18624,100
18388,100
17082,100
17132,100
17277,100
17316,100
18970,100
19082,100
19282,100
19299,100
19025,100
19049,100
19268,100
74814,100
74811,100
74806,100
74865,100
74747,100
73270,100
74922,100
74528,100
74613,100
74624,100
74635,100
74707,100
76649,100
76678,100
76755,100
76855,100
76258,100
76224,100
74313,100
75379,100
82342,100
82384,100
75887,100
75889,100
82709,100
82386,100
82447,100
75875,100
82309,100
82461,100
80927,100
80519,100
80563,100
14450,100
14304,100
14129,100
14992,100
14967,100
15032,100
73893,100
3248,100
3273,100
11798,100
11699,100
3210,100
11484,100
11609,100
12618,100
11880,100
12716,100
12087,100
12035,100
11856,100
16659,100
16202,100
16299,100
12773,100
12892,100
12804,100
13969,100
15332,100
15308,100
15141,100
15863,100
15563,100
16022,100
15818,100
15594,100
15666,100
16148,100
18483,100
15302,100
15905,100
15941,100
17677,100
17851,100
17439,100
18089,100
19356,100
18252,100
18111,100
18207,100
17509,100
16631,100
17404,100
17413,100
17469,100
16411,100
16485,100
16605,100
16413,100
16417,100
16840,100
16856,100
16873,100
16876,100
16896,100
17362,100
17980,100
18053,100
18065,100
18082,100
20329,100
20292,100
20244,100
20242,100
20267,100
20166,100
20078,100
20145,100
19736,100
19754,100
19672,100
19718,100
19884,100
19397,100
19509,100
19572,100
19582,100
19619,100
75001,100
74978,100
74983,100
75030,100
76382,100
76390,100
76899,100
76945,100
72817,100
76444,100
76501,100
76555,100
76568,100
76611,100
82964,100
82967,100
83030,100
83098,100
83137,100
73297,100
76841,100
73434,100
73519,100
74016,100
73714,100
73869,100
73830,100
74099,100
74151,100
75727,100
75792,100
75939,100
82225,100
82523,100
82285,100
82489,100
77865,100
77993,100
78232,100
73983,100
78224,100
78940,100
80430,100
79257,100
75272,100
80400,100
80484,100
80652,100
77330,100
77615,100
77565,100
77596,100
77738,100
79757,100
80048,100
80054,100
80083,100
80121,100
80160,100
80177,100
80188,100
80268,100
79722,100
79730,100
79512,100
79513,100
78728,100
78639,100
78891,100
78905,100
79083,100
79146,100
79431,100
84928,100
84410,100
14242,100
18886,100
15625,100
14692,100
14557,100
14577,100
14583,100
20677,100
14624,100
15327,100
21324,100
20950,100
21239,100
73210,100
77264,100
77265,100
78440,100
78457,100
77406,100
77069,100
77086,100
77097,100
77171,100
77174,100
14561,100
20506,100
77025,100
21447,100
14949,100
15042,100
12951,100
11979,100
18574,100
18529,100
18934,100
17146,100
17183,100
19204,100
19121,100
19081,100
18983,100
19171,100
19271,100
19347,100
19233,100
82377,100
74808,100
74964,100
74965,100
76253,100
76683,100
76105,100
76141,100
76160,100
75240,100
82372,100
75890,100
75905,100
80913,100
82173,100
82176,100
14208,100
14539,100
14424,100
14142,100
15418,100
15155,100
14752,100
14885,100
15107,100
15036,100
3249,100
3266,100
3271,100
11777,100
15379,100
3222,100
3135,100
11587,100
12105,100
12197,100
12249,100
12252,100
12185,100
12168,100
15518,100
11841,100
16670,100
16320,100
16334,100
16281,100
12857,100
12874,100
12927,100
12800,100
12662,100
13237,100
13276,100
16400,100
16403,100
16405,100
15468,100
16007,100
16144,100
15604,100
15235,100
16032,100
18556,100
15582,100
15812,100
15677,100
15697,100
15545,100
15745,100
15708,100
15724,100
16053,100
16171,100
17659,100
17676,100
17710,100
17719,100
17768,100
17843,100
18033,100
18175,100
19358,100
18297,100
16512,100
17471,100
16553,100
16569,100
16602,100
16800,100
16871,100
16875,100
16937,100
16988,100
17017,100
17054,100
17356,100
17195,100
17199,100
19983,100
19986,100
20438,100
20444,100
20393,100
20395,100
21265,100
20369,100
20264,100
20213,100
20214,100
19734,100
19824,100
19826,100
19366,100
19862,100
19443,100
19515,100
19606,100
19464,100
82912,100
76047,100
75051,100
75208,100
76925,100
76456,100
76482,100
76581,100
82963,100
83026,100
83102,100
73327,100
83004,100
83005,100
82842,100
76976,100
77002,100
73424,100
73494,100
74348,100
74354,100
73630,100
73639,100
73750,100
73792,100
73856,100
73858,100
73861,100
73940,100
74166,100
74168,100
74419,100
74431,100
75467,100
75483,100
75542,100
75737,100
75762,100
75406,100
75769,100
75916,100
82158,100
75628,100
75632,100
82132,100
75831,100
75750,100
82511,100
77857,100
78078,100
78124,100
77987,100
78765,100
78852,100
73992,100
78284,100
78252,100
78191,100
78226,100
78959,100
79347,100
79939,100
79322,100
79239,100
80664,100
77613,100
77572,100
77650,100
77754,100
78557,100
80139,100
80221,100
80222,100
80225,100
80231,100
80267,100
80295,100
80304,100
80319,100
80335,100
80356,100
78974,100
78983,100
79721,100
79727,100
80610,100
79506,100
79476,100
79479,100
79410,100
78721,100
78678,100
79089,100
79098,100
79101,100
84851,100
85314,100
84881,100
20526,100
15080,100
15054,100
15079,100
20779,100
14625,100
14224,100
14246,100
14585,100
14663,100
21142,100
20772,100
21132,100
15426,100
77244,100
78450,100
78454,100
78483,100
78523,100
77533,100
78368,100
77194,100
79393,100
79543,100
77414,100
73224,100
84777,100
84779,100
2976,100
15262,100
3145,100
76063,100
18653,100
18935,100
18777,100
19213,100
19022,100
19058,100
19165,100
74909,100
74899,100
12135,100
12699,100
11991,100
11942,100
12633,100
18317,100
18488,100
74722,100
74729,100
74737,100
73271,100
74564,100
74958,100
74512,100
76640,100
76658,100
76288,100
76777,100
76248,100
76193,100
74202,100
74204,100
75246,100
82335,100
82358,100
82423,100
75888,100
82322,100
82297,100
82306,100
80576,100
80881,100
14362,100
15362,100
14833,100
2978,100
3184,100
14997,100
14976,100
73912,100
3253,100
3311,100
3312,100
11614,100
11618,100
11663,100
11684,100
11878,100
12099,100
12115,100
12229,100
12242,100
15381,100
15485,100
16651,100
12852,100
13062,100
13085,100
13147,100
12805,100
12806,100
12649,100
15780,100
15170,100
16138,100
17630,100
15137,100
15692,100
15705,100
15723,100
16105,100
15966,100
17622,100
16156,100
15956,100
17684,100
17748,100
17817,100
17436,100
17457,100
17592,100
17773,100
17776,100
17839,100
17842,100
17751,100
17505,100
17809,100
18025,100
18166,100
18170,100
18151,100
17526,100
17503,100
16507,100
17411,100
17470,100
16367,100
16488,100
16490,100
16550,100
16571,100
16782,100
16806,100
16842,100
16891,100
16918,100
16965,100
16966,100
16978,100
16990,100
17003,100
17065,100
17255,100
17957,100
20305,100
20033,100
20019,100
74003,100
20243,100
20198,100
20080,100
20140,100
19708,100
19710,100
19666,100
19484,100
19794,100
19517,100
19553,100
19568,100
19586,100
76071,100
76016,100
76032,100
74986,100
73334,100
76510,100
76532,100
83116,100
83134,100
73339,100
83048,100
83060,100
82866,100
73656,100
73679,100
73428,100
73474,100
73482,100
73495,100
73865,100
73736,100
73801,100
74112,100
74436,100
75710,100
75442,100
75748,100
75946,100
75982,100
75303,100
82530,100
82276,100
82248,100
75624,100
75835,100
82482,100
77862,100
78077,100
77942,100
77917,100
78007,100
77982,100
77966,100
77985,100
77961,100
78781,100
78248,100
80408,100
78936,100
79266,100
79281,100
79298,100
79950,100
79332,100
75615,100
80005,100
80015,100
79983,100
79990,100
80633,100
77381,100
77568,100
77656,100
77700,100
77731,100
78556,100
77809,100
77820,100
77824,100
79713,100
80046,100
80236,100
80350,100
79922,100
79723,100
79459,100
79491,100
78665,100
78653,100
78897,100
79076,100
79207,100
85343,100
84787,100
20603,100
20719,100
15570,100
14596,100
14220,100
15533,100
15574,100
14693,100
20778,100
73220,100
73277,100
21081,100
21396,100
21261,100
21097,100
21100,100
20976,100
21079,100
79553,100
78351,100
78456,100
77408,100
77220,100
14634,100
15617,100
21068,100
80530,100
14786,100
14924,100
18475,100
18647,100
18525,100
18743,100
18693,100
18499,100
18594,100
18641,100
12021,100
12600,100
12628,100
18561,100
18367,100
18658,100
18716,100
18841,100
18845,100
18774,100
18442,100
18405,100
18917,100
18712,100
18669,100
16697,100
17291,100
17311,100
19111,100
18954,100
19202,100
19046,100
19309,100
19231,100
19348,100
74783,100
74869,100
74913,100
74928,100
74730,100
73269,100
73281,100
74616,100
74661,100
74497,100
74511,100
76713,100
76291,100
76761,100
76110,100
76149,100
76205,100
75315,100
75249,100
74476,100
75901,100
82392,100
75881,100
82696,100
14421,100
14511,100
14182,100
15352,100
15181,100
3084,100
14801,100
14773,100
14822,100
14958,100
73884,100
13097,100
20223,100
3291,100
11666,100
12126,100
12189,100
12071,100
12085,100
12046,100
12731,100
15530,100
16739,100
16184,100
16255,100
12864,100
12922,100
12935,100
13117,100
13126,100
13187,100
13191,100
12641,100
12667,100
12689,100
16401,100
16404,100
15778,100
15783,100
15175,100
17608,100
15150,100
18555,100
15877,100
15837,100
16044,100
18629,100
18635,100
15979,100
15287,100
16165,100
16168,100
15950,100
19000,100
17602,100
17500,100
17805,100
18073,100
18075,100
19354,100
18196,100
18206,100
18143,100
17549,100
17478,100
17570,100
16453,100
16496,100
16498,100
17425,100
16753,100
16802,100
16826,100
16898,100
17051,100
17237,100
17208,100
17971,100
20390,100
20887,100
20881,100
20378,100
20245,100
20251,100
20262,100
19959,100
20065,100
20069,100
20090,100
20134,100
19693,100
19711,100
19782,100
19854,100
19569,100
73768,100
75068,100
74992,100
75200,100
76351,100
76354,100
76365,100
76394,100
75157,100
76374,100
76384,100
76409,100
73794,100
72882,100
76490,100
76485,100
76529,100
76582,100
83129,100
76846,100
83180,100
73483,100
73712,100
73614,100
73632,100
74209,100
73583,100
73751,100
73756,100
73880,100
73945,100
73938,100
73953,100
73969,100
74042,100
74142,100
74163,100
74451,100
75699,100
75563,100
75601,100
75773,100
75929,100
75945,100
75674,100
82200,100
82204,100
82231,100
82551,100
82236,100
82252,100
75817,100
75825,100
75842,100
77900,100
77910,100
78020,100
78065,100
78102,100
77974,100
78208,100
78273,100
78283,100
78177,100
78188,100
78222,100
78212,100
78858,100
79211,100
78989,100
79949,100
79952,100
78951,100
79222,100
79987,100
80659,100
77630,100
77775,100
77689,100
77696,100
79763,100
79521,100
80052,100
80081,100
80119,100
80122,100
80155,100
80205,100
80308,100
80613,100
80627,100
79405,100
78732,100
78692,100
78595,100
78906,100
79068,100
79111,100
79112,100
79148,100
79166,100
84399,100
85313,100
84885,100
84883,100
20537,100
15433,100
15066,100
14607,100
73213,100
73197,100
20647,100
20781,100
20895,100
21299,100
21315,100
77495,100
77293,100
78518,100
78377,100
78399,100
77032,100
77233,100
77101,100
77117,100
77143,100
77189,100
79371,100
18839,100
14408,100
11678,100
79910,100
21409,100
14959,100
3005,100
19476,100
84876,100
17086,100
18538,100
18645,100
12024,100
12132,100
11998,100
12010,100
17281,100
17314,100
19266,100
19234,100
19341,100
74906,100
74736,100
74539,100
74561,100
74950,100
74956,100
74634,100
74655,100
74507,100
76643,100
76689,100
76759,100
75528,100
75360,100
74300,100
82332,100
75874,100
75880,100
80916,100
80943,100
82178,100
80538,100
80557,100
14642,100
14422,100
14383,100
14458,100
14925,100
15053,100
3007,100
11710,100
3208,100
3215,100
3129,100
3133,100
3243,100
11654,100
11681,100
12108,100
12722,100
12052,100
12056,100
12224,100
16733,100
16294,100
16295,100
16319,100
16267,100
12939,100
12944,100
12959,100
12972,100
12975,100
13057,100
13064,100
13091,100
13190,100
12807,100
13283,100
13273,100
15022,100
15171,100
16080,100
16006,100
15876,100
15902,100
17388,100
16008,100
15686,100
15695,100
15836,100
15727,100
18350,100
15791,100
15908,100
16157,100
17655,100
17688,100
17749,100
74387,100
17786,100
17899,100
18856,100
18193,100
18200,100
18132,100
17523,100
16634,100
17474,100
17573,100
16582,100
17428,100
16821,100
16853,100
16855,100
16882,100
16933,100
16959,100
17043,100
17232,100
17978,100
17934,100
20036,100
20419,100
20337,100
21238,100
19977,100
20856,100
19330,100
19336,100
19956,100
20116,100
19749,100
19382,100
19371,100
19502,100
19535,100
19539,100
75069,100
74997,100
75000,100
75039,100
75140,100
72665,100
75156,100
76410,100
76411,100
76414,100
76472,100
76445,100
76499,100
83031,100
82876,100
83046,100
82835,100
76818,100
76964,100
82996,100
78060,100
83183,100
73451,100
73505,100
73700,100
73609,100
73874,100
73968,100
74053,100
74083,100
74132,100
74161,100
74383,100
74402,100
74430,100
75685,100
75726,100
75422,100
75447,100
75760,100
75761,100
75307,100
75857,100
82272,100
75626,100
82268,100
75829,100
77840,100
77786,100
77784,100
77956,100
77940,100
78030,100
78107,100
78145,100
78771,100
78773,100
78330,100
78278,100
78245,100
75216,100
75263,100
79350,100
79287,100
75612,100
80404,100
80001,100
80641,100
80695,100
77329,100
77554,100
77576,100
78564,100
77734,100
77755,100
79746,100
80588,100
80384,100
80206,100
80243,100
80261,100
80296,100
80339,100
80035,100
78711,100
79744,100
80601,100
79462,100
79099,100
79203,100
79589,100
78807,100
78707,100
85372,100
85352,100
85316,100
20584,100
15086,100
14687,100
14414,100
14722,100
20973,100
14756,100
18834,100
20972,100
21129,100
73248,100
21170,100
20546,100
21197,100
78406,100
78412,100
78425,100
78464,100
78370,100
77472,100
77289,100
77457,100
78622,100
77428,100
77245,100
77273,100
77089,100
77219,100
78495,100
